,l,n,Cab,Car,Cbrown,Cw,Canth,prot,Cbc
1652,2051,1.3113,0,0,0,41.86,0,15.6896,15.7132
1653,2052,1.3112,0,0,0,41.55,0,15.7512,15.9015
1654,2053,1.311,0,0,0,41.15,0,15.7749,16.0897
1655,2054,1.3109,0,0,0,40.72,0,15.7713,16.275
1656,2055,1.3108,0,0,0,40.46,0,15.7241,16.4539
1657,2056,1.3107,0,0,0,40.02,0,15.6389,16.6272
1658,2057,1.3106,0,0,0,39.75,0,15.5145,16.7905
1659,2058,1.3105,0,0,0,39.34,0,15.3528,16.9523
1660,2059,1.3104,0,0,0,38.94,0,15.1503,17.1007
1661,2060,1.3103,0,0,0,38.68,0,14.9077,17.2489
1662,2061,1.3102,0,0,0,38.27,0,14.6268,17.3939
1663,2062,1.3101,0,0,0,37.9,0,14.3108,17.5327
1664,2063,1.3099,0,0,0,37.62,0,13.9665,17.6712
1665,2064,1.3098,0,0,0,37.26,0,13.593,17.8086
1666,2065,1.3097,0,0,0,36.87,0,13.1946,17.9464
1667,2066,1.3096,0,0,0,36.64,0,12.7801,18.0815
1668,2067,1.3095,0,0,0,36.28,0,12.3439,18.2149
1669,2068,1.3094,0,0,0,35.92,0,11.8869,18.3492
1670,2069,1.3093,0,0,0,35.68,0,11.4272,18.4803
1671,2070,1.3092,0,0,0,35.36,0,10.9628,18.6074
1672,2071,1.3091,0,0,0,34.99,0,10.4903,18.729
1673,2072,1.309,0,0,0,34.79,0,10.0197,18.8492
1674,2073,1.3088,0,0,0,34.47,0,9.55634,18.9576
1675,2074,1.3087,0,0,0,34.13,0,9.10418,19.0637
1676,2075,1.3086,0,0,0,33.92,0,8.66612,19.1731
1677,2076,1.3085,0,0,0,33.63,0,8.24628,19.2801
1678,2077,1.3084,0,0,0,33.29,0,7.84903,19.3844
1679,2078,1.3082,0,0,0,33.09,0,7.46808,19.486
1680,2079,1.3081,0,0,0,32.8,0,7.1115,19.5863
1681,2080,1.308,0,0,0,32.51,0,6.78593,19.6873
1682,2081,1.3079,0,0,0,32.31,0,6.49418,19.7853
1683,2082,1.3078,0,0,0,32,0,6.21651,19.8851
1684,2083,1.3076,0,0,0,31.72,0,5.96552,19.9785
1685,2084,1.3075,0,0,0,31.54,0,5.74043,20.0655
1686,2085,1.3074,0,0,0,31.27,0,5.53383,20.1486
1687,2086,1.3073,0,0,0,30.97,0,5.34901,20.2299
1688,2087,1.3072,0,0,0,30.71,0,5.19027,20.3033
1689,2088,1.307,0,0,0,30.52,0,5.04929,20.3717
1690,2089,1.3069,0,0,0,30.25,0,4.92143,20.4405
1691,2090,1.3068,0,0,0,29.99,0,4.80939,20.5078
1692,2091,1.3067,0,0,0,29.8,0,4.72165,20.5729
1693,2092,1.3066,0,0,0,29.58,0,4.65259,20.6393
1694,2093,1.3064,0,0,0,29.29,0,4.60243,20.7049
1695,2094,1.3063,0,0,0,29.06,0,4.56357,20.7697
1696,2095,1.3062,0,0,0,28.88,0,4.54476,20.8338
1697,2096,1.3061,0,0,0,28.65,0,4.53793,20.8987
1698,2097,1.306,0,0,0,28.4,0,4.53405,20.9608
1699,2098,1.3059,0,0,0,28.22,0,4.5396,21.0205
1700,2099,1.3058,0,0,0,27.99,0,4.56155,21.0723
1701,2100,1.3057,0,0,0,27.76,0,4.58587,21.1193
1702,2101,1.3056,0,0,0,27.51,0,4.61422,21.1562
1703,2102,1.3055,0,0,0,27.37,0,4.65071,21.1857
1704,2103,1.3053,0,0,0,27.13,0,4.69963,21.213
1705,2104,1.3052,0,0,0,26.92,0,4.74852,21.2408
1706,2105,1.3051,0,0,0,26.71,0,4.8035,21.2645
1707,2106,1.305,0,0,0,26.57,0,4.86249,21.2898
1708,2107,1.3049,0,0,0,26.37,0,4.92669,21.314
1709,2108,1.3047,0,0,0,26.17,0,4.99758,21.3364
1710,2109,1.3046,0,0,0,25.97,0,5.07882,21.3643
1711,2110,1.3045,0,0,0,25.84,0,5.16605,21.3907
1712,2111,1.3044,0,0,0,25.65,0,5.25247,21.4152
1713,2112,1.3043,0,0,0,25.47,0,5.34313,21.4373
1714,2113,1.3041,0,0,0,25.28,0,5.44087,21.4523
1715,2114,1.304,0,0,0,25.18,0,5.53955,21.4675
1716,2115,1.3039,0,0,0,25.01,0,5.64106,21.4762
1717,2116,1.3038,0,0,0,24.85,0,5.74656,21.4802
1718,2117,1.3037,0,0,0,24.66,0,5.86801,21.483
1719,2118,1.3035,0,0,0,24.55,0,5.99336,21.4818
1720,2119,1.3034,0,0,0,24.38,0,6.13367,21.4808
1721,2120,1.3033,0,0,0,24.2,0,6.29018,21.4794
1722,2121,1.3032,0,0,0,24.01,0,6.46549,21.472
1723,2122,1.3031,0,0,0,23.86,0,6.65823,21.4629
1724,2123,1.3029,0,0,0,23.74,0,6.8691,21.4565
1725,2124,1.3028,0,0,0,23.58,0,7.09956,21.4476
1726,2125,1.3027,0,0,0,23.42,0,7.34956,21.4324
1727,2126,1.3026,0,0,0,23.28,0,7.61275,21.4179
1728,2127,1.3025,0,0,0,23.18,0,7.89448,21.399
1729,2128,1.3023,0,0,0,23.04,0,8.19877,21.3772
1730,2129,1.3022,0,0,0,22.89,0,8.52882,21.3537
1731,2130,1.3021,0,0,0,22.75,0,8.86939,21.326
1732,2131,1.302,0,0,0,22.62,0,9.22462,21.2978
1733,2132,1.3019,0,0,0,22.52,0,9.59991,21.2665
1734,2133,1.3017,0,0,0,22.39,0,9.99933,21.2381
1735,2134,1.3016,0,0,0,22.27,0,10.4151,21.2089
1736,2135,1.3015,0,0,0,22.14,0,10.8447,21.1796
1737,2136,1.3014,0,0,0,22.02,0,11.2883,21.1509
1738,2137,1.3013,0,0,0,21.94,0,11.7524,21.1217
1739,2138,1.3011,0,0,0,21.83,0,12.2274,21.093
1740,2139,1.301,0,0,0,21.72,0,12.7147,21.0606
1741,2140,1.3009,0,0,0,21.62,0,13.2128,21.0269
1742,2141,1.3008,0,0,0,21.5,0,13.7172,20.9863
1743,2142,1.3007,0,0,0,21.4,0,14.234,20.9429
1744,2143,1.3005,0,0,0,21.33,0,14.7526,20.9022
1745,2144,1.3004,0,0,0,21.23,0,15.2766,20.856
1746,2145,1.3003,0,0,0,21.12,0,15.8048,20.8044
1747,2146,1.3002,0,0,0,21.02,0,16.3443,20.7502
1748,2147,1.3001,0,0,0,20.91,0,16.8896,20.6926
1749,2148,1.2999,0,0,0,20.85,0,17.4315,20.6355
1750,2149,1.2998,0,0,0,20.77,0,17.9752,20.5779
1751,2150,1.2997,0,0,0,20.67,0,18.5216,20.5108
1752,2151,1.2996,0,0,0,20.58,0,19.0666,20.4435
1753,2152,1.2995,0,0,0,20.49,0,19.6117,20.3777
1754,2153,1.2993,0,0,0,20.4,0,20.1502,20.3107
1755,2154,1.2992,0,0,0,20.33,0,20.6877,20.2386
1756,2155,1.2991,0,0,0,20.27,0,21.2157,20.1705
1757,2156,1.299,0,0,0,20.18,0,21.7351,20.1036
1758,2157,1.2989,0,0,0,20.1,0,22.2492,20.0434
1759,2158,1.2987,0,0,0,20.02,0,22.7526,19.9808
1760,2159,1.2986,0,0,0,19.95,0,23.2396,19.9161
1761,2160,1.2985,0,0,0,19.87,0,23.7127,19.8538
1762,2161,1.2984,0,0,0,19.83,0,24.1737,19.7904
1763,2162,1.2983,0,0,0,19.76,0,24.6222,19.7261
1764,2163,1.2981,0,0,0,19.69,0,25.0544,19.6598
1765,2164,1.298,0,0,0,19.63,0,25.4622,19.5861
1766,2165,1.2979,0,0,0,19.58,0,25.8464,19.5138
1767,2166,1.2978,0,0,0,19.52,0,26.214,19.4416
1768,2167,1.2977,0,0,0,19.46,0,26.5623,19.3705
1769,2168,1.2975,0,0,0,19.42,0,26.8911,19.2967
1770,2169,1.2974,0,0,0,19.38,0,27.2034,19.2268
1771,2170,1.2973,0,0,0,19.33,0,27.4903,19.1572
1772,2171,1.2972,0,0,0,19.28,0,27.7589,19.0913
1773,2172,1.297,0,0,0,19.23,0,28.013,19.0236
1774,2173,1.2969,0,0,0,19.18,0,28.2449,18.9572
1775,2174,1.2967,0,0,0,19.13,0,28.4613,18.8889
1776,2175,1.2966,0,0,0,19.09,0,28.6633,18.8177
1777,2176,1.2965,0,0,0,19.04,0,28.8497,18.7425
1778,2177,1.2964,0,0,0,19,0,29.0164,18.6679
1779,2178,1.2962,0,0,0,18.96,0,29.1687,18.5919
1780,2179,1.2961,0,0,0,18.89,0,29.3098,18.513
1781,2180,1.296,0,0,0,18.84,0,29.4396,18.4349
1782,2181,1.2959,0,0,0,18.8,0,29.5518,18.3599
1783,2182,1.2958,0,0,0,18.74,0,29.6476,18.2801
1784,2183,1.2957,0,0,0,18.7,0,29.7319,18.202
1785,2184,1.2956,0,0,0,18.66,0,29.8071,18.1275
1786,2185,1.2955,0,0,0,18.6,0,29.8644,18.0544
1787,2186,1.2954,0,0,0,18.56,0,29.9103,17.984
1788,2187,1.2953,0,0,0,18.52,0,29.9456,17.9107
1789,2188,1.2951,0,0,0,18.49,0,29.968,17.8349
1790,2189,1.295,0,0,0,18.45,0,29.9814,17.7633
1791,2190,1.2949,0,0,0,18.43,0,29.9838,17.6952
1792,2191,1.2948,0,0,0,18.39,0,29.974,17.6277
1793,2192,1.2947,0,0,0,18.37,0,29.9523,17.5581
1794,2193,1.2945,0,0,0,18.37,0,29.9154,17.4911
1795,2194,1.2944,0,0,0,18.38,0,29.8686,17.4283
1796,2195,1.2943,0,0,0,18.37,0,29.8134,17.3699
1797,2196,1.2942,0,0,0,18.36,0,29.7495,17.3099
1798,2197,1.2941,0,0,0,18.35,0,29.6779,17.2526
1799,2198,1.2939,0,0,0,18.35,0,29.6025,17.1986
1800,2199,1.2938,0,0,0,18.35,0,29.5216,17.146
1801,2200,1.2937,0,0,0,18.34,0,29.4331,17.0954
1802,2201,1.2936,0,0,0,18.33,0,29.3429,17.0435
1803,2202,1.2935,0,0,0,18.33,0,29.2466,16.9922
1804,2203,1.2933,0,0,0,18.33,0,29.1448,16.946
1805,2204,1.2932,0,0,0,18.34,0,29.0374,16.9015
1806,2205,1.2931,0,0,0,18.33,0,28.9199,16.8547
1807,2206,1.293,0,0,0,18.34,0,28.7905,16.8067
1808,2207,1.2928,0,0,0,18.34,0,28.652,16.7607
1809,2208,1.2927,0,0,0,18.32,0,28.5067,16.718
1810,2209,1.2925,0,0,0,18.31,0,28.3527,16.6756
1811,2210,1.2924,0,0,0,18.29,0,28.1841,16.6381
1812,2211,1.2923,0,0,0,18.28,0,28.0047,16.6003
1813,2212,1.2922,0,0,0,18.28,0,27.8164,16.5692
1814,2213,1.292,0,0,0,18.29,0,27.6222,16.5466
1815,2214,1.2919,0,0,0,18.29,0,27.423,16.5295
1816,2215,1.2918,0,0,0,18.3,0,27.2149,16.5181
1817,2216,1.2917,0,0,0,18.32,0,26.9985,16.5103
1818,2217,1.2916,0,0,0,18.35,0,26.777,16.5116
1819,2218,1.2914,0,0,0,18.36,0,26.5519,16.519
1820,2219,1.2913,0,0,0,18.37,0,26.32,16.5288
1821,2220,1.2912,0,0,0,18.37,0,26.0844,16.5436
1822,2221,1.2911,0,0,0,18.38,0,25.8509,16.563
1823,2222,1.291,0,0,0,18.37,0,25.6193,16.59
1824,2223,1.2908,0,0,0,18.4,0,25.3891,16.6213
1825,2224,1.2907,0,0,0,18.42,0,25.1682,16.665
1826,2225,1.2906,0,0,0,18.43,0,24.956,16.7148
1827,2226,1.2905,0,0,0,18.46,0,24.7573,16.7784
1828,2227,1.2904,0,0,0,18.49,0,24.5727,16.8565
1829,2228,1.2902,0,0,0,18.51,0,24.4037,16.9416
1830,2229,1.2901,0,0,0,18.54,0,24.25,17.0366
1831,2230,1.29,0,0,0,18.57,0,24.112,17.1438
1832,2231,1.2899,0,0,0,18.58,0,23.994,17.266
1833,2232,1.2898,0,0,0,18.6,0,23.8924,17.3954
1834,2233,1.2896,0,0,0,18.64,0,23.8084,17.533
1835,2234,1.2895,0,0,0,18.65,0,23.7415,17.6792
1836,2235,1.2894,0,0,0,18.67,0,23.6916,17.8333
1837,2236,1.2893,0,0,0,18.7,0,23.6643,17.9946
1838,2237,1.2892,0,0,0,18.75,0,23.6598,18.1651
1839,2238,1.289,0,0,0,18.79,0,23.6874,18.3478
1840,2239,1.2889,0,0,0,18.83,0,23.7356,18.5373
1841,2240,1.2888,0,0,0,18.88,0,23.8102,18.7387
1842,2241,1.2887,0,0,0,18.93,0,23.9094,18.9505
1843,2242,1.2886,0,0,0,18.97,0,24.0286,19.168
1844,2243,1.2884,0,0,0,19.03,0,24.1685,19.398
1845,2244,1.2883,0,0,0,19.08,0,24.3313,19.6376
1846,2245,1.2882,0,0,0,19.13,0,24.5136,19.8828
1847,2246,1.2881,0,0,0,19.19,0,24.714,20.1242
1848,2247,1.288,0,0,0,19.24,0,24.932,20.3669
1849,2248,1.2878,0,0,0,19.29,0,25.1664,20.6065
1850,2249,1.2877,0,0,0,19.34,0,25.4161,20.8504
1851,2250,1.2876,0,0,0,19.4,0,25.6838,21.0939
1852,2251,1.2875,0,0,0,19.46,0,25.9651,21.3406
1853,2252,1.2874,0,0,0,19.51,0,26.257,21.5852
1854,2253,1.2873,0,0,0,19.61,0,26.5571,21.8277
1855,2254,1.2872,0,0,0,19.66,0,26.8679,22.0703
1856,2255,1.2871,0,0,0,19.73,0,27.1842,22.3145
1857,2256,1.287,0,0,0,19.8,0,27.4994,22.5561
1858,2257,1.2869,0,0,0,19.85,0,27.8128,22.7997
1859,2258,1.2867,0,0,0,19.91,0,28.1249,23.0374
1860,2259,1.2866,0,0,0,19.97,0,28.441,23.269
1861,2260,1.2865,0,0,0,20.04,0,28.7525,23.4914
1862,2261,1.2864,0,0,0,20.13,0,29.0623,23.7087
1863,2262,1.2863,0,0,0,20.2,0,29.3629,23.9193
1864,2263,1.2862,0,0,0,20.27,0,29.658,24.1308
1865,2264,1.2861,0,0,0,20.38,0,29.9477,24.3425
1866,2265,1.286,0,0,0,20.46,0,30.2286,24.5569
1867,2266,1.2859,0,0,0,20.54,0,30.5094,24.7628
1868,2267,1.2858,0,0,0,20.62,0,30.7928,24.9636
1869,2268,1.2856,0,0,0,20.71,0,31.0753,25.16
1870,2269,1.2855,0,0,0,20.79,0,31.3568,25.3468
1871,2270,1.2854,0,0,0,20.87,0,31.6396,25.524
1872,2271,1.2853,0,0,0,20.94,0,31.9174,25.6972
1873,2272,1.2852,0,0,0,21.03,0,32.2007,25.8581
1874,2273,1.285,0,0,0,21.11,0,32.4809,26.0109
1875,2274,1.2849,0,0,0,21.26,0,32.7635,26.1456
1876,2275,1.2848,0,0,0,21.35,0,33.0451,26.2628
1877,2276,1.2847,0,0,0,21.45,0,33.3143,26.3754
1878,2277,1.2846,0,0,0,21.53,0,33.5798,26.4795
1879,2278,1.2845,0,0,0,21.64,0,33.8354,26.5848
1880,2279,1.2844,0,0,0,21.74,0,34.0864,26.6917
1881,2280,1.2843,0,0,0,21.83,0,34.3259,26.7972
1882,2281,1.2842,0,0,0,21.92,0,34.56,26.9072
1883,2282,1.2841,0,0,0,22.02,0,34.7807,27.0201
1884,2283,1.284,0,0,0,22.12,0,34.9999,27.1377
1885,2284,1.2839,0,0,0,22.23,0,35.1974,27.278
1886,2285,1.2838,0,0,0,22.34,0,35.3751,27.4264
1887,2286,1.2837,0,0,0,22.45,0,35.5278,27.5845
1888,2287,1.2836,0,0,0,22.64,0,35.6639,27.7452
1889,2288,1.2834,0,0,0,22.76,0,35.7704,27.9029
1890,2289,1.2833,0,0,0,22.87,0,35.8545,28.0563
1891,2290,1.2832,0,0,0,23.01,0,35.8982,28.2092
1892,2291,1.2831,0,0,0,23.13,0,35.9276,28.354
1893,2292,1.283,0,0,0,23.27,0,35.914,28.5003
1894,2293,1.2829,0,0,0,23.38,0,35.8639,28.6465
1895,2294,1.2828,0,0,0,23.51,0,35.7803,28.7893
1896,2295,1.2827,0,0,0,23.63,0,35.6635,28.9286
1897,2296,1.2826,0,0,0,23.77,0,35.5173,29.0737
1898,2297,1.2825,0,0,0,23.85,0,35.3491,29.2275
1899,2298,1.2824,0,0,0,24.09,0,35.1511,29.3936
1900,2299,1.2823,0,0,0,24.18,0,34.95,29.5493
1901,2300,1.2822,0,0,0,24.33,0,34.7121,29.7123
1902,2301,1.2821,0,0,0,24.44,0,34.4591,29.8726
1903,2302,1.282,0,0,0,24.59,0,34.1884,30.0248
1904,2303,1.2818,0,0,0,24.7,0,33.8941,30.1605
1905,2304,1.2817,0,0,0,24.85,0,33.5865,30.2837
1906,2305,1.2816,0,0,0,24.95,0,33.2704,30.3892
1907,2306,1.2815,0,0,0,25.23,0,32.9436,30.4736
1908,2307,1.2814,0,0,0,25.34,0,32.6348,30.5288
1909,2308,1.2813,0,0,0,25.49,0,32.3172,30.5666
1910,2309,1.2812,0,0,0,25.64,0,32.0107,30.5776
1911,2310,1.2811,0,0,0,25.79,0,31.7127,30.5749
1912,2311,1.281,0,0,0,25.92,0,31.4262,30.5552
1913,2312,1.2809,0,0,0,26.11,0,31.1485,30.5249
1914,2313,1.2808,0,0,0,26.23,0,30.9106,30.4733
1915,2314,1.2807,0,0,0,26.53,0,30.6695,30.4177
1916,2315,1.2806,0,0,0,26.64,0,30.4466,30.3587
1917,2316,1.2805,0,0,0,26.81,0,30.2351,30.2976
1918,2317,1.2804,0,0,0,26.95,0,30.042,30.2366
1919,2318,1.2803,0,0,0,27.12,0,29.8599,30.1814
1920,2319,1.2802,0,0,0,27.27,0,29.7,30.1302
1921,2320,1.2801,0,0,0,27.44,0,29.5615,30.0827
1922,2321,1.28,0,0,0,27.56,0,29.4347,30.0275
1923,2322,1.2799,0,0,0,27.89,0,29.2975,29.9876
1924,2323,1.2799,0,0,0,28.02,0,29.1698,29.9485
1925,2324,1.2798,0,0,0,28.19,0,29.0514,29.9223
1926,2325,1.2797,0,0,0,28.38,0,28.9549,29.9058
1927,2326,1.2796,0,0,0,28.55,0,28.8565,29.8979
1928,2327,1.2795,0,0,0,28.69,0,28.7715,29.8874
1929,2328,1.2795,0,0,0,29.03,0,28.6825,29.8922
1930,2329,1.2794,0,0,0,29.16,0,28.6005,29.9136
1931,2330,1.2793,0,0,0,29.34,0,28.5017,29.9515
1932,2331,1.2792,0,0,0,29.51,0,28.4295,29.9971
1933,2332,1.2791,0,0,0,29.69,0,28.3525,30.0507
1934,2333,1.2791,0,0,0,29.88,0,28.2772,30.1073
1935,2334,1.279,0,0,0,30.02,0,28.2042,30.1693
1936,2335,1.2789,0,0,0,30.38,0,28.1438,30.2235
1937,2336,1.2788,0,0,0,30.54,0,28.0993,30.2912
1938,2337,1.2788,0,0,0,30.73,0,28.0564,30.3563
1939,2338,1.2787,0,0,0,30.92,0,28.0081,30.4194
1940,2339,1.2787,0,0,0,31.07,0,27.9801,30.4684
1941,2340,1.2786,0,0,0,31.45,0,27.9583,30.511
1942,2341,1.2785,0,0,0,31.6,0,27.9426,30.5453
1943,2342,1.2785,0,0,0,31.8,0,27.9543,30.5802
1944,2343,1.2784,0,0,0,31.99,0,27.9723,30.5957
1945,2344,1.2784,0,0,0,32.19,0,27.9656,30.5979
1946,2345,1.2783,0,0,0,32.38,0,27.9697,30.5887
1947,2346,1.2782,0,0,0,32.72,0,27.9762,30.5631
1948,2347,1.2781,0,0,0,32.9,0,28.0007,30.5121
1949,2348,1.278,0,0,0,33.11,0,28.0175,30.4603
1950,2349,1.2779,0,0,0,33.31,0,28.0281,30.3986
1951,2350,1.2778,0,0,0,33.48,0,28.0298,30.3327
1952,2351,1.2777,0,0,0,33.88,0,28.0227,30.2635
1953,2352,1.2776,0,0,0,34.04,0,28.0124,30.2005
1954,2353,1.2776,0,0,0,34.26,0,27.9932,30.1197
1955,2354,1.2775,0,0,0,34.47,0,27.9615,30.0386
1956,2355,1.2774,0,0,0,34.68,0,27.9124,29.9531
1957,2356,1.2773,0,0,0,34.86,0,27.8386,29.8724
1958,2357,1.2772,0,0,0,35.28,0,27.7462,29.7876
1959,2358,1.2771,0,0,0,35.47,0,27.6307,29.7058
1960,2359,1.277,0,0,0,35.7,0,27.4948,29.6246
1961,2360,1.2769,0,0,0,35.92,0,27.3552,29.5282
1962,2361,1.2768,0,0,0,36.1,0,27.1959,29.4269
1963,2362,1.2767,0,0,0,36.56,0,27.0079,29.3444
1964,2363,1.2766,0,0,0,36.75,0,26.8044,29.2745
1965,2364,1.2765,0,0,0,36.97,0,26.5842,29.2098
1966,2365,1.2764,0,0,0,37.16,0,26.3688,29.1635
1967,2366,1.2763,0,0,0,37.61,0,26.1475,29.1276
1968,2367,1.2762,0,0,0,37.77,0,25.9113,29.091
1969,2368,1.2761,0,0,0,38.01,0,25.675,29.0592
1970,2369,1.276,0,0,0,38.27,0,25.4437,29.042
1971,2370,1.2759,0,0,0,38.48,0,25.2024,29.0303
1972,2371,1.2758,0,0,0,38.92,0,24.9568,29.0151
1973,2372,1.2757,0,0,0,39.13,0,24.7125,28.997
1974,2373,1.2757,0,0,0,39.38,0,24.4645,28.9679
1975,2374,1.2756,0,0,0,39.57,0,24.2228,28.9236
1976,2375,1.2755,0,0,0,40.07,0,23.9955,28.8819
1977,2376,1.2754,0,0,0,40.24,0,23.7765,28.8485
1978,2377,1.2753,0,0,0,40.5,0,23.579,28.8141
1979,2378,1.2753,0,0,0,40.78,0,23.3754,28.7754
1980,2379,1.2752,0,0,0,40.96,0,23.1852,28.7471
1981,2380,1.2751,0,0,0,41.47,0,23.0024,28.7236
1982,2381,1.275,0,0,0,41.67,0,22.8403,28.6974
1983,2382,1.2749,0,0,0,41.96,0,22.6741,28.6687
1984,2383,1.2749,0,0,0,42.2,0,22.513,28.6515
1985,2384,1.2748,0,0,0,42.68,0,22.3542,28.63
1986,2385,1.2747,0,0,0,42.93,0,22.2139,28.611
1987,2386,1.2746,0,0,0,43.19,0,22.0861,28.6002
1988,2387,1.2745,0,0,0,43.42,0,21.9569,28.5913
1989,2388,1.2745,0,0,0,43.88,0,21.8366,28.592
1990,2389,1.2744,0,0,0,44.13,0,21.7304,28.6004
1991,2390,1.2743,0,0,0,44.39,0,21.6299,28.6212
1992,2391,1.2742,0,0,0,44.64,0,21.5213,28.639
1993,2392,1.2742,0,0,0,45.13,0,21.4172,28.6603
1994,2393,1.2741,0,0,0,45.38,0,21.31,28.6766
1995,2394,1.2741,0,0,0,45.65,0,21.1993,28.6888
1996,2395,1.274,0,0,0,45.9,0,21.0921,28.6905
1997,2396,1.2739,0,0,0,46.38,0,20.978,28.6962
1998,2397,1.2739,0,0,0,46.63,0,20.8687,28.6991
1999,2398,1.2738,0,0,0,46.9,0,20.7562,28.7076
2000,2399,1.2738,0,0,0,47.14,0,20.6576,28.7199
2001,2400,1.2737,0,0,0,47.64,0,20.5492,28.7546
2002,2401,1.2736,0,0,0,47.87,0,20.4403,28.8001
2003,2402,1.2736,0,0,0,48.17,0,20.3401,28.8646
2004,2403,1.2735,0,0,0,48.36,0,20.2499,28.9385
2005,2404,1.2735,0,0,0,48.94,0,20.154,29.0181
2006,2405,1.2734,0,0,0,49.17,0,20.0594,29.079
2007,2406,1.2733,0,0,0,49.4,0,19.9751,29.1378
2008,2407,1.2733,0,0,0,49.97,0,19.8905,29.1829
2009,2408,1.2732,0,0,0,50.21,0,19.7901,29.2372
2010,2409,1.2732,0,0,0,50.5,0,19.682,29.2908
2011,2410,1.2731,0,0,0,50.78,0,19.5784,29.3419
2012,2411,1.273,0,0,0,51.31,0,19.4746,29.3978
2013,2412,1.273,0,0,0,51.59,0,19.3635,29.461
2014,2413,1.2729,0,0,0,51.91,0,19.2598,29.533
2015,2414,1.2729,0,0,0,52.46,0,19.1546,29.621
2016,2415,1.2728,0,0,0,52.75,0,19.0608,29.7171
2017,2416,1.2727,0,0,0,53.1,0,18.956,29.8355
2018,2417,1.2727,0,0,0,53.39,0,18.8548,29.965
2019,2418,1.2726,0,0,0,54.01,0,18.7547,30.0883
2020,2419,1.2726,0,0,0,54.29,0,18.6484,30.2085
2021,2420,1.2725,0,0,0,54.62,0,18.5346,30.3426
2022,2421,1.2725,0,0,0,55.23,0,18.4068,30.48
2023,2422,1.2724,0,0,0,55.55,0,18.2702,30.6337
2024,2423,1.2724,0,0,0,55.88,0,18.1336,30.787
2025,2424,1.2723,0,0,0,56.18,0,18.0037,30.9519
2026,2425,1.2723,0,0,0,56.86,0,17.882,31.1169
2027,2426,1.2722,0,0,0,57.13,0,17.7734,31.2769
2028,2427,1.2722,0,0,0,57.46,0,17.6692,31.4496
2029,2428,1.2721,0,0,0,58.08,0,17.5762,31.6193
2030,2429,1.2721,0,0,0,58.41,0,17.5083,31.8103
2031,2430,1.272,0,0,0,58.78,0,17.451,32.006
2032,2431,1.272,0,0,0,59.46,0,17.4007,32.2065
2033,2432,1.2719,0,0,0,59.76,0,17.3588,32.3972
2034,2433,1.2719,0,0,0,60.09,0,17.3204,32.5895
2035,2434,1.2718,0,0,0,60.39,0,17.2858,32.7837
2036,2435,1.2718,0,0,0,61.07,0,17.2512,32.984
2037,2436,1.2717,0,0,0,61.46,0,17.2226,33.1766
2038,2437,1.2717,0,0,0,61.8,0,17.1846,33.356
2039,2438,1.2716,0,0,0,62.5,0,17.1573,33.5338
2040,2439,1.2716,0,0,0,62.86,0,17.1363,33.7146
2041,2440,1.2715,0,0,0,63.16,0,17.1238,33.9162
2042,2441,1.2715,0,0,0,63.92,0,17.1069,34.1382
2043,2442,1.2714,0,0,0,64.27,0,17.0856,34.3699
2044,2443,1.2714,0,0,0,64.62,0,17.075,34.6385
2045,2444,1.2713,0,0,0,65.39,0,17.0604,34.9059
2046,2445,1.2713,0,0,0,65.74,0,17.0487,35.1876
2047,2446,1.2713,0,0,0,66.09,0,17.0389,35.4632
2048,2447,1.2713,0,0,0,66.85,0,17.0286,35.7452
2049,2448,1.2712,0,0,0,67.25,0,16.9942,36.0321
2050,2449,1.2712,0,0,0,67.59,0,16.9532,36.3129
2051,2450,1.2712,0,0,0,68.42,0,16.9168,36.5779
2052,2451,1.2712,0,0,0,68.81,0,16.8889,36.8198
2053,2452,1.2711,0,0,0,69.18,0,16.8851,37.0634
2054,2453,1.2711,0,0,0,70.09,0,16.9047,37.3143
2055,2454,1.271,0,0,0,70.46,0,16.9014,37.5555
2056,2455,1.271,0,0,0,70.84,0,16.8926,37.7977
2057,2456,1.271,0,0,0,71.74,0,16.8694,38.049
2058,2457,1.271,0,0,0,72.12,0,16.8394,38.2932
2059,2458,1.2709,0,0,0,72.49,0,16.8202,38.5202
2060,2459,1.2709,0,0,0,73.4,0,16.786,38.7254
2061,2460,1.2709,0,0,0,73.81,0,16.7079,38.9106
2062,2461,1.2709,0,0,0,74.23,0,16.5947,39.0832
2063,2462,1.2709,0,0,0,75.14,0,16.448,39.2886
2064,2463,1.2708,0,0,0,75.54,0,16.2733,39.4988
2065,2464,1.2708,0,0,0,75.91,0,16.0877,39.7258
2066,2465,1.2708,0,0,0,76.75,0,15.8999,39.9503
2067,2466,1.2708,0,0,0,77.18,0,15.7024,40.1761
2068,2467,1.2708,0,0,0,78.01,0,15.5062,40.4021
2069,2468,1.2708,0,0,0,78.39,0,15.2978,40.6479
2070,2469,1.2708,0,0,0,78.8,0,15.0908,40.9079
2071,2470,1.2708,0,0,0,79.7,0,14.8897,41.1733
2072,2471,1.2708,0,0,0,80.05,0,14.7385,41.4133
2073,2472,1.2708,0,0,0,80.46,0,14.5149,41.6124
2074,2473,1.2708,0,0,0,81.36,0,14.3161,41.7526
2075,2474,1.2708,0,0,0,81.73,0,14.0861,41.8743
2076,2475,1.2708,0,0,0,82.15,0,13.8385,41.9712
2077,2476,1.2708,0,0,0,82.95,0,13.5784,42.0867
2078,2477,1.2709,0,0,0,83.38,0,13.337,42.1607
